wavenumber,wavenumber_adjusted,one,two,three,four,five,six,seven,eight,nine,ten,eleven,twelve,thirteen,fourteen,fifteen,sixteen,seventeen,eighteen,nineteen,twenty
435.342,437.221145840736,3.79333,2.77467,2.75467,2.65733,2.63333,2.52267,2.61733,2.58267,2.464,2.46933,2.69867,3.672,5.71467,20.0253,20.6427,18.9467,18.7787,17.5467,18.1187,19.2413
435.928,437.807145840736,3.65867,2.872,2.81067,2.62933,2.648,2.40933,2.58,2.56133,2.54267,2.49867,2.73067,3.83467,5.61867,20.1413,20.7027,19.3693,18.972,17.684,18.0787,19.3173
436.513,438.392145840736,3.88,2.796,2.784,2.65467,2.608,2.48667,2.55867,2.55867,2.52933,2.48,2.67467,3.68933,5.52267,20.464,20.6227,19.168,18.6827,17.5933,18.308,19.2093
437.099,438.978145840736,3.74,2.79067,2.84133,2.65733,2.528,2.472,2.612,2.588,2.484,2.54667,2.67733,3.78267,5.78533,20.5587,20.4747,19.2147,18.8373,17.82,17.9507,19.3467
437.684,439.563145840736,3.736,2.84267,2.764,2.58133,2.50933,2.60133,2.588,2.51067,2.47733,2.46267,2.66133,3.74133,5.61067,19.9173,20.492,19.1093,18.9373,17.2147,17.9213,19.2973
438.27,440.149145840736,3.864,2.768,2.70267,2.596,2.496,2.55467,2.54533,2.47733,2.47733,2.48533,2.66,3.72933,5.632,20.004,19.8147,18.604,18.4907,17.0907,17.844,18.7533
438.855,440.734145840736,3.74933,2.716,2.724,2.656,2.52,2.54,2.43333,2.48,2.412,2.54267,2.63467,3.83067,5.62,19.4293,19.156,18.1867,17.9453,16.8773,17.54,18.292
439.441,441.320145840736,3.71333,2.80667,2.71467,2.65067,2.508,2.47333,2.476,2.47467,2.50533,2.41867,2.712,3.788,5.64667,19.1227,19.0307,17.5813,17.6227,16.6413,17.028,17.6893
440.026,441.905145840736,3.776,2.61867,2.69333,2.55467,2.532,2.58133,2.44,2.49467,2.45867,2.46933,2.66,3.72533,5.65333,18.68,18.4453,17.2547,17.32,15.7747,16.64,17.648
440.611,442.490145840736,3.68267,2.74667,2.79733,2.56267,2.5,2.44133,2.392,2.48133,2.54667,2.44667,2.54267,3.71067,5.69067,18.384,18.1067,17.2707,16.932,15.9027,16.7427,17.3733
441.197,443.076145840736,3.684,2.812,2.78533,2.58267,2.58267,2.45867,2.53333,2.45467,2.464,2.47333,2.56667,3.69333,5.58133,17.8333,17.8013,16.9827,16.716,15.5253,16.7453,17.04
441.782,443.661145840736,3.73733,2.77467,2.71467,2.552,2.488,2.46933,2.47867,2.484,2.46667,2.47467,2.54667,3.7,5.64933,17.864,17.708,16.5627,16.4427,15.3267,15.8533,16.8133
442.367,444.246145840736,3.80267,2.80133,2.652,2.54667,2.54,2.47467,2.524,2.47467,2.456,2.472,2.616,3.64533,5.69467,17.7253,17.6373,16.6547,16.3773,15.2907,16.0267,16.6573
442.952,444.831145840736,3.71333,2.77333,2.69733,2.48,2.508,2.59067,2.536,2.452,2.48,2.41333,2.548,3.59333,5.58667,17.3547,17.22,16.4533,16.1107,15.1947,15.3267,16.5827
443.537,445.416145840736,3.69333,2.77067,2.73067,2.63867,2.51067,2.45733,2.53867,2.532,2.41067,2.43467,2.556,3.86933,5.56667,17.5147,17.4987,16.2373,16.1373,15.1413,15.768,16.4747
444.122,446.001145840736,3.628,2.79467,2.74267,2.62,2.39867,2.49067,2.504,2.52933,2.42267,2.51733,2.512,3.73467,5.668,17.336,17.1507,16.288,16.1813,15.16,15.3147,16.436
444.707,446.586145840736,3.672,2.736,2.704,2.54,2.636,2.44533,2.484,2.512,2.41333,2.484,2.54667,3.90267,5.70267,17.0387,16.6493,16.0613,15.5787,14.7733,15.2013,15.9227
445.292,447.171145840736,3.67467,2.71467,2.67867,2.65467,2.44133,2.44267,2.41467,2.41867,2.47467,2.52533,2.608,3.72933,5.55333,16.8293,16.5133,15.768,15.464,14.62,15.0507,16.0667
445.877,447.756145840736,3.69733,2.79333,2.71733,2.6,2.47733,2.41733,2.39067,2.448,2.45467,2.43867,2.46667,3.59333,5.63467,16.5507,16.4147,15.3427,15.396,14.452,14.9973,15.544
446.46,448.339145840736,3.66667,2.71867,2.716,2.59067,2.42533,2.388,2.49333,2.47067,2.40667,2.396,2.56933,3.73067,5.39333,16.532,16.492,15.1627,15.164,14.476,14.4227,15.4653
447.045,448.924145840736,3.71467,2.62933,2.58133,2.54667,2.41333,2.50267,2.36933,2.512,2.37467,2.37867,2.54533,3.728,5.544,16.3293,16.072,15.256,14.9053,13.9867,14.5107,15.048
447.63,449.509145840736,3.61467,2.64,2.55333,2.55733,2.45867,2.46133,2.488,2.436,2.428,2.38933,2.51733,3.69067,5.336,15.9613,15.964,14.7573,14.7133,13.968,14.1933,14.968
448.215,450.094145840736,3.63067,2.62,2.64533,2.59067,2.488,2.504,2.47333,2.38267,2.41867,2.476,2.57733,3.50667,5.396,15.876,15.7507,14.8573,14.692,13.72,14.3613,14.8387
448.799,450.678145840736,3.66133,2.744,2.652,2.584,2.40133,2.424,2.39867,2.352,2.412,2.30267,2.60667,3.70267,5.51733,15.9093,15.7747,14.8493,14.528,13.644,14.2147,15.0053
449.384,451.263145840736,3.70667,2.69867,2.628,2.59067,2.404,2.52133,2.35867,2.48933,2.38267,2.45467,2.624,3.57733,5.48933,15.8107,15.6707,14.6747,14.8027,13.584,13.9947,14.66
449.969,451.848145840736,3.59733,2.676,2.632,2.556,2.36667,2.44133,2.384,2.42267,2.444,2.37467,2.50267,3.52267,5.512,15.7213,15.4333,14.3,14.472,13.4853,14.1893,14.788
450.552,452.431145840736,3.768,2.672,2.69067,2.50533,2.41467,2.484,2.47067,2.40133,2.46133,2.49333,2.55333,3.68933,5.52,15.752,15.0693,14.3147,14.2693,13.4453,13.6627,14.3827
451.136,453.015145840736,3.68667,2.66,2.60667,2.48267,2.428,2.37733,2.44267,2.416,2.35333,2.36933,2.49333,3.69467,5.56533,15.324,14.9093,13.6933,14.0013,13.2107,13.5973,14.2893
451.721,453.600145840736,3.74267,2.62,2.65333,2.59733,2.40667,2.49867,2.42667,2.40133,2.35067,2.35733,2.48667,3.68533,5.63067,15.0813,14.8187,13.6373,13.9947,13.0053,13.244,14.0387
452.305,454.184145840736,3.66133,2.66133,2.57467,2.41867,2.484,2.404,2.44533,2.428,2.32667,2.35333,2.44133,3.62,5.62,15.1,14.5987,13.804,13.676,12.7787,13.212,13.7907
452.89,454.769145840736,3.51067,2.63333,2.60933,2.46933,2.524,2.42667,2.296,2.424,2.28533,2.37733,2.58267,3.61733,5.54267,14.912,14.38,13.5093,13.4867,12.6547,13.028,13.744
453.472,455.351145840736,3.56133,2.67733,2.53067,2.47867,2.48533,2.4,2.48933,2.372,2.35333,2.33733,2.53333,3.72,5.572,14.5013,14.0867,13.1413,13.2507,12.5893,12.9453,13.4147
454.057,455.936145840736,3.52533,2.696,2.592,2.54,2.47333,2.432,2.42267,2.336,2.38267,2.268,2.512,3.64267,5.596,14.4747,13.8627,13.0307,13.1707,12.4493,12.6373,13.2293
454.641,456.520145840736,3.572,2.672,2.596,2.556,2.43733,2.34667,2.36667,2.46667,2.372,2.392,2.47467,3.588,5.61333,14.4307,13.7373,13.0107,12.948,12.016,12.504,13.1
455.223,457.102145840736,3.57333,2.63467,2.604,2.50133,2.444,2.428,2.468,2.49467,2.41467,2.45333,2.42533,3.58933,5.448,14.36,13.68,12.8493,13.1133,12.08,12.4893,12.6853
455.808,457.687145840736,3.58667,2.58133,2.55467,2.532,2.44533,2.46267,2.388,2.35733,2.424,2.324,2.53733,3.66533,5.49867,13.9827,13.0693,12.768,12.4667,12.1547,12.068,12.7627
456.392,458.271145840736,3.648,2.668,2.57333,2.42,2.50267,2.436,2.4,2.32933,2.416,2.39467,2.468,3.568,5.496,14.0347,13.0853,12.3227,12.5027,11.688,11.892,12.7613
456.976,458.855145840736,3.63067,2.56133,2.608,2.53867,2.4,2.39867,2.35067,2.37733,2.38533,2.34933,2.536,3.55067,5.576,13.5173,12.8253,12.0533,11.8893,11.4747,11.6573,12.3627
457.558,459.437145840736,3.55467,2.59867,2.496,2.53067,2.48667,2.452,2.51067,2.428,2.39867,2.33333,2.5,3.604,5.548,13.104,12.2493,11.6533,11.4027,11.212,11.3093,11.8587
458.143,460.022145840736,3.58667,2.48533,2.61467,2.512,2.37867,2.41467,2.328,2.32533,2.40133,2.38133,2.44267,3.72,5.41467,12.4347,11.896,11.216,11.388,10.844,11.052,11.3493
458.727,460.606145840736,3.45467,2.59467,2.63867,2.39333,2.41733,2.36267,2.41467,2.34533,2.33867,2.372,2.536,3.69067,5.41467,12.372,11.356,10.912,10.84,10.7067,10.6893,11.1747
459.309,461.188145840736,3.60667,2.58133,2.63733,2.43733,2.45333,2.33467,2.36933,2.388,2.30667,2.38667,2.364,3.68,5.60933,12.232,11.0707,10.8893,10.5187,10.3373,10.5573,10.8227
459.893,461.772145840736,3.56267,2.66,2.60133,2.424,2.41467,2.39467,2.36533,2.34533,2.36933,2.30267,2.41733,3.576,5.41733,12.192,11.2347,10.804,10.664,10.2307,10.5467,10.88
460.477,462.356145840736,3.64133,2.74,2.58933,2.508,2.504,2.36533,2.356,2.448,2.35467,2.37733,2.428,3.576,5.54533,12.1653,11.256,10.7213,11.0427,10.4147,10.44,10.8587
461.059,462.938145840736,3.576,2.67333,2.64933,2.34533,2.46933,2.42267,2.38267,2.42,2.46667,2.40933,2.46667,3.636,5.49733,12.4787,11.5493,10.7427,10.7013,10.376,10.7373,10.9613
461.643,463.522145840736,3.604,2.60133,2.584,2.508,2.376,2.392,2.42267,2.444,2.36667,2.41867,2.49733,3.59333,5.632,12.3347,11.604,11.1347,10.988,10.6973,10.6253,11.124
462.227,464.106145840736,3.584,2.56933,2.608,2.504,2.39467,2.35867,2.46933,2.43467,2.34133,2.448,2.50533,3.6,5.61867,12.496,11.7173,11.0387,11.34,10.5147,10.68,11.0587
462.809,464.688145840736,3.64267,2.66667,2.564,2.49867,2.44533,2.316,2.376,2.45467,2.46267,2.33467,2.47333,3.656,5.484,12.736,11.6893,11.08,11.2373,10.5467,10.8973,11.212
463.392,465.271145840736,3.572,2.62667,2.628,2.43867,2.45867,2.45733,2.336,2.36133,2.39467,2.272,2.52267,3.496,5.47333,12.5093,11.78,11.1507,11.276,10.6907,10.808,11.324
463.974,465.853145840736,3.58533,2.61733,2.53067,2.44267,2.46,2.34133,2.40933,2.448,2.37467,2.31067,2.43867,3.66,5.56667,12.716,11.9747,11.2907,11.316,10.66,10.96,11.544
464.558,466.437145840736,3.464,2.71333,2.55333,2.49867,2.42933,2.36267,2.32667,2.336,2.304,2.19733,2.444,3.65733,5.57333,12.8933,11.8067,11.3347,11.4253,11.0373,10.9867,11.5373
465.142,467.021145840736,3.59867,2.63733,2.59733,2.536,2.46,2.428,2.308,2.30133,2.412,2.30667,2.424,3.59467,5.404,12.8813,12.0187,11.236,11.5067,11.0533,11.0373,11.7733
465.723,467.602145840736,3.65867,2.588,2.628,2.42667,2.37333,2.43733,2.42667,2.372,2.356,2.412,2.464,3.48133,5.576,13.3427,12.3573,11.7853,11.596,10.9107,11.1107,11.7293
466.307,468.186145840736,3.54533,2.592,2.50933,2.42533,2.44267,2.42667,2.412,2.44533,2.436,2.352,2.492,3.64667,5.47733,13.3067,12.4587,11.9213,11.8973,11.212,11.2907,12.0013
466.889,468.768145840736,3.52533,2.67867,2.61467,2.39067,2.464,2.39733,2.37467,2.356,2.40267,2.296,2.44,3.60267,5.49467,13.4213,12.5987,11.9987,11.624,11.3467,11.5853,12.012
467.472,469.351145840736,3.55067,2.54133,2.584,2.492,2.43467,2.44133,2.36667,2.28133,2.31067,2.34533,2.53067,3.64533,5.544,13.4707,12.74,12.128,12.044,11.5267,11.616,12.1587
468.054,469.933145840736,3.52933,2.608,2.61867,2.44,2.36267,2.34933,2.388,2.35733,2.432,2.40533,2.464,3.63867,5.47733,13.692,13.1427,12.6147,12.288,11.5813,12.008,12.512
468.637,470.516145840736,3.55467,2.68533,2.59067,2.49067,2.45067,2.37333,2.35067,2.35333,2.384,2.36533,2.42667,3.46667,5.624,14.0067,12.964,12.1333,12.3093,11.5627,11.988,12.612
469.219,471.098145840736,3.572,2.584,2.664,2.44267,2.356,2.364,2.28267,2.38533,2.36267,2.38133,2.44667,3.60667,5.508,13.9867,13.1827,12.2627,12.3933,11.6893,12.0267,12.488
469.802,471.681145840736,3.41467,2.50533,2.568,2.44,2.39733,2.28,2.328,2.30267,2.25467,2.31867,2.38,3.51067,5.42,13.9827,13.2853,12.5547,12.4853,11.704,12.06,12.6853
470.383,472.262145840736,3.54267,2.5,2.46533,2.36533,2.36533,2.212,2.34133,2.31467,2.30667,2.25733,2.424,3.53067,5.64667,14.0933,13.4853,12.472,12.64,11.9853,12.1347,12.6307
470.967,472.846145840736,3.568,2.56133,2.58533,2.31867,2.3,2.256,2.316,2.28533,2.328,2.316,2.43333,3.53333,5.5,13.9853,13.2933,12.4653,12.5547,11.8613,12.032,12.6387
471.548,473.427145840736,3.388,2.57867,2.52267,2.30133,2.42533,2.36,2.368,2.28,2.23333,2.27467,2.49867,3.59467,5.54,14.2027,13.5787,12.8213,12.884,11.804,12.296,12.62
472.131,474.010145840736,3.488,2.54933,2.468,2.33067,2.34933,2.308,2.332,2.204,2.27467,2.30933,2.396,3.46,5.448,14.3627,13.5027,12.6307,12.7893,11.7773,12.104,12.9
472.713,474.592145840736,3.52533,2.508,2.46933,2.38667,2.35867,2.316,2.37733,2.28,2.39067,2.26267,2.31733,3.50667,5.408,14.576,13.7107,12.976,12.6733,12.0427,12.2427,13.028
473.296,475.175145840736,3.36667,2.53733,2.58933,2.39867,2.23067,2.24,2.20667,2.35467,2.316,2.292,2.38133,3.48,5.61867,14.4973,13.9867,13.0787,13.092,12.1387,12.4373,13.1627
473.877,475.756145840736,3.46667,2.52533,2.47067,2.34667,2.368,2.25867,2.292,2.33867,2.36133,2.268,2.41333,3.51067,5.564,14.72,13.9427,12.76,13.0813,12.1933,12.724,13.328
474.458,476.337145840736,3.48533,2.49467,2.52267,2.348,2.27467,2.368,2.29467,2.25733,2.22533,2.28667,2.41733,3.53467,5.58667,14.7453,14.024,13.2907,13.0867,12.4067,12.96,13.2533
475.041,476.920145840736,3.708,2.55333,2.48267,2.348,2.37467,2.26533,2.30533,2.31467,2.34533,2.25867,2.34667,3.42,5.584,14.9547,14.0387,13.38,13.2867,12.3907,12.856,13.1947
475.622,477.501145840736,3.45333,2.53467,2.456,2.372,2.25067,2.29467,2.29333,2.376,2.352,2.316,2.392,3.49333,5.604,14.9173,14.3253,13.2587,13.3733,12.5907,13.0147,13.5027
476.205,478.084145840736,3.496,2.44933,2.53867,2.412,2.28533,2.37467,2.28933,2.27733,2.28533,2.272,2.368,3.5,5.412,14.9947,14.4173,13.3307,13.528,12.56,12.708,13.56
476.786,478.665145840736,3.37067,2.544,2.45467,2.34533,2.39333,2.36933,2.216,2.28,2.24667,2.192,2.28933,3.56,5.504,15.58,14.3627,13.5093,13.272,12.64,13.1653,13.6533
477.367,479.246145840736,3.42,2.516,2.484,2.32667,2.36667,2.24667,2.28533,2.30933,2.236,2.288,2.39467,3.53867,5.388,15.46,14.4533,13.5867,13.4867,12.716,13.0907,13.7827
477.95,479.829145840736,3.476,2.56933,2.476,2.312,2.25733,2.232,2.32133,2.308,2.28133,2.25867,2.372,3.49467,5.45067,15.4333,14.3093,13.6693,13.6813,12.8067,13.2267,13.9093
478.531,480.410145840736,3.44133,2.52267,2.51067,2.37067,2.308,2.39467,2.25867,2.236,2.26133,2.29333,2.37333,3.40133,5.49067,15.7693,14.8253,13.8667,13.856,12.772,13.3333,13.9173
479.112,480.991145840736,3.452,2.47067,2.41333,2.396,2.312,2.18533,2.28133,2.25067,2.212,2.192,2.428,3.58667,5.56267,15.7907,14.732,14.052,13.9133,13.06,13.444,14.24
479.694,481.573145840736,3.58667,2.46,2.32667,2.35333,2.248,2.236,2.26933,2.25467,2.23333,2.23867,2.39333,3.38133,5.56933,16.0173,15.5307,14.1533,14.032,13.1493,13.636,14.4653
480.275,482.154145840736,3.40933,2.49067,2.40533,2.388,2.33067,2.34933,2.25867,2.252,2.19333,2.28267,2.388,3.496,5.51733,16.3907,15.3867,14.3507,14.204,13.4507,13.6907,14.5627
480.856,482.735145840736,3.45467,2.48933,2.46533,2.412,2.212,2.33733,2.23467,2.23867,2.272,2.21733,2.328,3.50133,5.56533,16.248,15.5933,14.468,14.3573,13.3613,13.9387,14.5573
481.438,483.317145840736,3.50133,2.56667,2.516,2.328,2.38267,2.208,2.28533,2.24933,2.23067,2.224,2.38267,3.47067,5.536,16.5013,15.6427,14.4773,14.404,13.6173,13.9547,14.5653
482.019,483.898145840736,3.468,2.56933,2.50933,2.34933,2.316,2.26533,2.28133,2.33467,2.20667,2.292,2.43067,3.72,5.53733,16.508,15.824,14.5893,14.9627,13.572,14.0787,15.112
482.6,484.479145840736,3.54133,2.50133,2.47733,2.36,2.232,2.26667,2.35467,2.26267,2.26933,2.23867,2.376,3.488,5.47067,16.7533,15.8627,14.988,14.888,13.7533,14.3827,14.848
483.182,485.061145840736,3.37333,2.41467,2.35467,2.412,2.30667,2.288,2.12267,2.26533,2.28667,2.3,2.41333,3.524,5.42933,16.9573,15.6973,15.1293,14.836,13.6227,14.2773,15.0653
483.763,485.642145840736,3.39867,2.50133,2.39867,2.30933,2.26,2.29067,2.18933,2.30667,2.22267,2.2,2.296,3.432,5.64933,17.0627,16.404,15.1947,15.056,14.0053,14.5133,15.1267
484.343,486.222145840736,3.46267,2.59067,2.48533,2.34133,2.336,2.21067,2.132,2.292,2.30267,2.28533,2.37733,3.55067,5.5,17.4093,16.876,15.392,15.0827,14.1747,14.7147,15.6587
484.924,486.803145840736,3.52267,2.44,2.43333,2.34933,2.408,2.28933,2.21733,2.27467,2.21067,2.22267,2.264,3.54267,5.43867,17.4853,16.7387,15.6173,15.4933,14.3347,15.104,16.0787
485.506,487.385145840736,3.43067,2.53067,2.38,2.364,2.27067,2.28133,2.268,2.212,2.244,2.26267,2.372,3.47733,5.62533,17.9107,17.1013,16.088,15.9187,14.96,15.108,16.0947
486.086,487.965145840736,3.48533,2.524,2.45867,2.41733,2.292,2.252,2.21733,2.24667,2.22667,2.26533,2.31733,3.47333,5.568,18.2827,17.4133,16.1293,16.0987,15.012,15.508,16.3933
486.667,488.546145840736,3.55333,2.512,2.52133,2.36267,2.36133,2.224,2.256,2.21733,2.276,2.24667,2.396,3.59733,5.54133,18.5013,17.3227,16.424,16.38,14.6827,15.6027,16.5747
487.247,489.126145840736,3.504,2.57333,2.40133,2.29733,2.35067,2.276,2.20533,2.288,2.14667,2.25333,2.296,3.524,5.53067,18.7307,17.976,16.7453,16.5053,15.384,15.8507,16.976
487.827,489.706145840736,3.43867,2.51867,2.44267,2.35333,2.21733,2.26933,2.23867,2.248,2.31467,2.32267,2.34533,3.40267,5.65733,18.8027,18.356,16.96,16.7453,15.3787,16.0027,17.092
488.41,490.289145840736,3.46133,2.56133,2.43867,2.388,2.24133,2.228,2.28267,2.26133,2.22533,2.22133,2.33067,3.528,5.62667,18.9107,18.4907,16.9787,16.876,15.508,16.4667,17.188
488.99,490.869145840736,3.45067,2.48933,2.46267,2.30533,2.21867,2.25467,2.19333,2.23467,2.18667,2.28133,2.32667,3.54133,5.62133,19.4373,18.74,17.5333,17.2013,15.7827,16.6787,17.4173
489.57,491.449145840736,3.47333,2.45333,2.39867,2.21867,2.21467,2.09333,2.244,2.23467,2.18,2.23467,2.37467,3.48267,5.57067,19.4587,18.7507,17.7667,17.4253,16.1587,16.668,17.776
490.15,492.029145840736,3.51067,2.504,2.51067,2.336,2.27467,2.27067,2.31733,2.20667,2.17333,2.34,2.316,3.556,5.512,20.1,19.3107,17.8227,17.716,16.416,17.2,17.6947
490.73,492.609145840736,3.50933,2.60667,2.44,2.31867,2.29333,2.25467,2.30533,2.368,2.26533,2.228,2.348,3.49867,5.548,20.2693,19.408,17.4387,17.972,16.3813,17.4507,18.128
491.31,493.189145840736,3.41733,2.46533,2.484,2.28,2.236,2.324,2.27733,2.26267,2.308,2.25333,2.304,3.54667,5.53067,20.2107,19.8347,18.4813,18.2107,16.52,17.896,18.4333
491.892,493.771145840736,3.49467,2.44267,2.49333,2.28267,2.268,2.24133,2.23467,2.21467,2.26267,2.228,2.332,3.43467,5.728,20.7387,20.3133,18.8907,18.6533,17.064,17.928,18.668
492.472,494.351145840736,3.50533,2.36267,2.45067,2.22133,2.3,2.29467,2.21333,2.276,2.25733,2.17733,2.268,3.48533,5.60133,21.076,20.2947,18.8827,18.6933,17.368,17.98,19.056
493.052,494.931145840736,3.54533,2.40133,2.38933,2.264,2.22667,2.27333,2.276,2.232,2.17333,2.23467,2.352,3.51333,5.68533,21.5147,21.0173,19.3147,18.8627,17.5227,17.996,19.5107
493.632,495.511145840736,3.35067,2.48267,2.41867,2.30933,2.25467,2.188,2.23333,2.256,2.27733,2.224,2.308,3.38133,5.54133,21.94,21.0027,19.8373,19.608,17.784,18.736,19.8053
494.212,496.091145840736,3.44533,2.38133,2.36133,2.32267,2.27333,2.25067,2.25733,2.192,2.15333,2.21467,2.292,3.43067,5.664,22.244,21.3987,20.2373,19.5307,18.2093,18.5707,20.1373
494.791,496.670145840736,3.428,2.476,2.408,2.324,2.21333,2.27333,2.15067,2.22267,2.22267,2.22267,2.328,3.54267,5.57067,22.3867,21.8213,20.2827,19.8,18.136,19.048,20.1427
495.371,497.250145840736,3.472,2.44267,2.41867,2.304,2.17333,2.22,2.27067,2.22933,2.19733,2.24667,2.39867,3.46667,5.576,22.5173,21.9987,20.9027,20.3387,18.508,19.3933,20.516
495.951,497.830145840736,3.50267,2.55067,2.40533,2.36933,2.26,2.144,2.312,2.228,2.196,2.21467,2.37333,3.57867,5.55867,23.312,22.6107,21.028,20.7173,18.852,19.4733,20.86
496.531,498.410145840736,3.44667,2.38533,2.408,2.29733,2.18933,2.268,2.22133,2.29067,2.19333,2.08933,2.32267,3.5,5.50533,23.5613,22.8013,21.0987,21.0827,19.0987,20,21.432
497.11,498.989145840736,3.504,2.512,2.43333,2.26533,2.168,2.20933,2.16667,2.31733,2.208,2.28133,2.30933,3.49467,5.58133,24.3747,23.6813,21.8293,21.4973,19.748,20.7413,21.7413
497.69,499.569145840736,3.44667,2.348,2.5,2.29067,2.344,2.24933,2.17067,2.152,2.19333,2.264,2.37867,3.57333,5.72267,24.772,24.42,22.3827,22.076,20.0453,21.108,22.0613
498.27,500.149145840736,3.59333,2.41333,2.336,2.31333,2.176,2.224,2.25867,2.252,2.09733,2.132,2.368,3.6,5.592,25.696,24.8707,23.1507,23.0493,20.5893,21.756,23.1347
498.849,500.728145840736,3.44533,2.43733,2.45333,2.33067,2.19733,2.20267,2.276,2.184,2.13067,2.22133,2.28933,3.58133,5.59333,25.9547,25.7813,23.7827,23.4787,20.8427,22.1827,23.6253
499.429,501.308145840736,3.55867,2.44267,2.35733,2.19067,2.22133,2.204,2.30533,2.20667,2.256,2.268,2.32,3.61867,5.74133,26.844,26.684,24.372,23.9507,21.7787,22.9587,24.004
500.008,501.887145840736,3.45333,2.48133,2.44,2.27467,2.25067,2.21467,2.232,2.19067,2.15333,2.23867,2.352,3.56267,5.54267,27.1227,27.2173,24.884,24.6253,22.344,23.4493,24.5987
500.587,502.466145840736,3.53867,2.468,2.48933,2.26667,2.29733,2.23733,2.19733,2.23733,2.19733,2.26267,2.30933,3.51867,5.584,28.44,27.8973,26.0213,25.456,22.796,23.8853,25.636
501.167,503.046145840736,3.52533,2.41467,2.352,2.248,2.26,2.24933,2.1,2.17867,2.256,2.21467,2.31733,3.53333,5.61333,28.996,29.056,26.456,25.8853,23.612,24.912,26.5987
501.746,503.625145840736,3.536,2.40533,2.356,2.27733,2.212,2.15333,2.19467,2.216,2.24933,2.12133,2.26267,3.544,5.68533,29.9133,29.744,27.1307,27.1973,24.264,25.5813,27.5547
502.326,504.205145840736,3.46267,2.44933,2.37333,2.26267,2.35067,2.21733,2.27733,2.264,2.16933,2.18933,2.26133,3.412,5.744,31.1573,31.368,28.8267,27.916,25.4333,26.5907,28.4093
502.905,504.784145840736,3.464,2.452,2.40133,2.23333,2.252,2.19867,2.18133,2.27733,2.20267,2.24,2.34667,3.58133,5.78667,32.612,32.232,29.928,29.28,26.18,27.7867,29.8867
503.484,505.363145840736,3.56267,2.37067,2.34267,2.35867,2.252,2.26533,2.19467,2.108,2.19333,2.08267,2.344,3.48933,5.68,33.8107,33.8253,31.1413,30.9667,27.8613,29.3347,31.2493
504.063,505.942145840736,3.44,2.43467,2.548,2.308,2.20267,2.184,2.192,2.20933,2.16267,2.264,2.35067,3.54933,5.70267,35.6213,35.82,32.3627,32.064,29.0867,30.5907,32.6053
504.643,506.522145840736,3.75867,2.44533,2.408,2.24667,2.30267,2.176,2.168,2.14133,2.24667,2.18533,2.312,3.55867,5.784,37.364,37.4773,34.4293,34.1453,30.3467,31.4067,34.304
505.222,507.101145840736,3.53867,2.35733,2.456,2.268,2.332,2.23067,2.272,2.28533,2.25733,2.22267,2.39467,3.64933,5.74667,39.3267,39.4173,36.2147,35.648,31.7427,33.4573,35.992
505.801,507.680145840736,3.53467,2.50267,2.34533,2.24667,2.24133,2.304,2.22,2.12133,2.164,2.252,2.276,3.64267,5.952,41.088,41.0347,37.8987,37.36,33.8867,35.2107,37.688
506.38,508.259145840736,3.61733,2.45733,2.416,2.24533,2.16267,2.21467,2.19067,2.24933,2.088,2.11333,2.38267,3.73067,5.87867,43.2947,44.2,40.2773,39.3493,34.9427,37.4813,40.2453
506.959,508.838145840736,3.64267,2.404,2.37067,2.23867,2.11733,2.22667,2.172,2.20933,2.232,2.29733,2.41067,3.75067,5.93467,46.0147,46.504,42.3093,41.8533,37.184,39.5853,42.1
507.538,509.417145840736,3.66133,2.336,2.364,2.30533,2.26133,2.15467,2.12533,2.28533,2.18133,2.30667,2.41333,3.716,5.844,48.1747,49.296,44.9427,43.7827,39.0933,41.5893,44.656
508.115,509.994145840736,3.69067,2.50267,2.40933,2.296,2.28,2.18667,2.21467,2.31333,2.18,2.20667,2.35467,3.664,6.00667,52.176,52.84,48.5853,47.3027,42.2813,44.2933,47.8947
508.694,510.573145840736,3.78,2.46133,2.348,2.24667,2.14,2.23867,2.296,2.164,2.17867,2.20667,2.34933,3.744,6.03733,55.4333,56.9107,51.9067,51.3053,44.948,47.2307,51.888
509.273,511.152145840736,3.71067,2.544,2.372,2.28933,2.244,2.26533,2.168,2.21467,2.216,2.232,2.41067,3.89067,6.16,60.0413,62.2493,56.7627,55.6133,49.1493,52.1253,56.1427
509.851,511.730145840736,3.752,2.48,2.39333,2.21333,2.21867,2.252,2.14133,2.27867,2.252,2.28267,2.268,3.908,6.08267,64.9347,66.892,60.66,59.5547,53.0027,56.028,61.0973
510.43,512.309145840736,3.82133,2.448,2.27867,2.27333,2.25467,2.292,2.276,2.236,2.28267,2.32933,2.44667,3.87067,6.25067,72.0773,73.836,67.0053,66.0547,58.308,62.324,67.2027
511.009,512.888145840736,3.75733,2.512,2.39867,2.30933,2.29867,2.108,2.21067,2.27333,2.2,2.25333,2.39333,3.80533,6.42667,78.14,81.0133,73.328,71.6733,63.364,67.4733,73.3173
511.586,513.465145840736,3.91467,2.532,2.436,2.29067,2.21067,2.29867,2.236,2.24,2.276,2.36667,2.47467,3.85467,6.48267,86.752,89.72,81.0973,78.9573,70.7827,75.2773,81.2453
512.164,514.043145840736,3.892,2.51067,2.4,2.22533,2.156,2.144,2.28267,2.296,2.27733,2.284,2.61467,3.85467,6.69867,95.884,100.28,90.488,88.928,78.3627,83.956,90.1267
